ID,AGE,Gender,NATIONALITY,RESIDENCE,TYPE_CLIENT,HasCrdCard,IsActiveMember,MARITAL_STATUS,ONLINE_ACTUAL_BAL,Account-AGE,Excited,ACCOUNT_OFFICER,Id
"B99F11F9AF4C0582,110,male,FR,FR,PP,0,0,others,""€ 50,34"",43,1,60,B329AE85E0DD12CBCC6304E7F163A991"
"BAB82443172A9C40,110,female,FR,FR,PP,0,1,others,""€ 1500,00"",27,0,61,AE5F7668AA1E968B7585A58C518D4CAF"
"BC826E5095EF45E6,110,male,TN,TN,PP,1,0,others,""€ 211,00"",32,0,78,FB9A941EAA1CA44236F6528B130AAD8C"
"BE23F698E7B49247,110,male,BG,BG,PP,0,1,others,""€ 1413,00"",30,1,61,51608E108DEE292B265A8C3767882AF0"
"C0691BF6623708D2,110,female,FR,FR,PP,0,1,others,""€ 2891,17"",32,1,61,619EB3232EAD337C6FC879CE24D7AB63"
"C07B23BFACB9B9AF,110,male,BE,BE,PP,0,1,others,""€ 2164,00"",30,0,61,364E74EAADDFD1F8B0F913958B08E587"
"C0B54FF03D4C18A8,110,female,FR,TN,PP,1,1,others,""€ 8,35"",16,0,71,4A1F2E3FA5EAE4C9ED795C758D2D2E9C"
"C2C70FFAA95E0603,110,male,TN,TN,PP,0,1,others,""€ 16,34"",38,0,61,1DDD65250ED90F7884DBB9618BE9DE53"
"CC9C4833CB3D3E8F,110,male,BE,TN,PP,0,0,others,""€ 707,42"",28,1,61,B24EE66EE7540BB81B2A98FB7F9C187A"
"CED4F3478A25C103,110,male,FR,FR,PP,1,0,others,""€ 1,64"",34,0,108,D8E8102EFEC9C36E3CC55A43C43F8694"
"DB9BECE7AA0CD12A,110,female,TN,TN,PP,1,0,others,""€ 52,37"",43,1,61,9FD0069CB202FDED293595F496DEBC18"
"E0710AD85DEF608A,110,male,TN,TN,PP,1,1,others,""-€ 4039,86"",8,1,61,C9CAB0A0F41FA89AF33083B66B30E7BC"
"E0CC19815A2A1CA3,110,female,TN,TN,PP,1,1,others,""€ 120,35"",23,1,66,41E0DF4899E97041666C64264F5A7D13"
"E86DE27CE8720BC5,110,female,BE,BE,PP,1,0,others,""€ 1712,00"",30,0,61,6146B32FCE93D6E6F34069A94F22AD70"
"EA627AB7E9F70441,110,female,BE,BE,PP,1,1,others,""€ 4329,00"",30,1,61,364E74EAADDFD1F89C6A9124CD9BD04F"
"EB3B7F142BEF6554,110,male,FR,FR,PP,0,0,others,""€ 8699,34"",34,0,60,563ED4F32E42700D5CD969F43A1DAC82"
"F0268F5A96D3FF5E,110,female,TN,TN,PP,1,1,others,""€ 146,80"",40,0,21,42E6D3AB838F7F9483DDDE7E28EB063C"
"F27A920FD4EF2917,110,female,TN,TN,PP,1,1,others,""€ 5,78"",42,1,61,EE326FE3012EB3A7CA1FB93269F4C838"
"F6F67522D29B0130,110,male,TN,TN,PP,1,0,others,""€ 804,37"",43,1,61,0F6CD4F199F81CC1C136D8A869FC6AAB"
"F8DC83CFF5121457,110,female,BE,TN,PP,1,1,others,""€ 1293,45"",28,0,61,0E30BEC5D9112AD29770648E5DB98C10"
"F94E48D5F023B71F,110,female,TN,TN,PP,1,0,others,""€ 46,42"",43,0,61,651D32A84BCBF6D29701E8C546322BFC"
"FC74FC6581217C94,110,female,TN,TN,PP,0,1,others,""€ 368,53"",43,0,61,BBE4466502F83CE8E91FD1D2E51622C4"
"FEC30D727343B355,110,male,TN,TN,PP,0,0,others,""€ 331,18"",43,1,61,9FD0069CB202FDED8C84FB18C125E699"
"FFCDF625ABC45844,110,male,TN,TN,PP,0,0,others,""€ 41056,58"",43,0,61,EA56160E38BAC7D296762446AD2D240C"
"182B19B8B337370A,109,male,FR,FR,PP,0,1,others,""€ 1311,87"",32,1,62,B6A632F6A606D4D0DE442C6AD40A6AF8"
"1E49F82E06E67C50,109,female,FR,FR,PP,1,0,others,""€ 283,87"",43,1,60,39C00ABA051268D1C67A02AE67C3614F"
"2D2F6562305D4F03,109,female,TN,TN,PP,1,1,others,""€ 107,76"",30,0,44,06CC929B15C79A48B7FF16FA3AD7B54B"
"35EEFBE06B271677,109,female,TN,TN,PP,1,0,others,""€ 74,44"",33,1,42,D4EF1F56432FEFDFC68FA87BDD2809B8"
"37FA666F29CEBD15,109,male,TN,TN,PP,1,0,others,""-€ 137,91"",41,0,61,62BD2539DEDE347F833DF952880BA18A"
"5BF92CA031B12BBA,109,female,TN,TN,PP,0,1,others,""€ 7600,00"",30,1,59,6743DD4267DB88EB5FAA4B9F835107B8"
"7D87AD0DA1D9A1DF,109,female,TN,TN,PP,0,1,others,""€ 12,36"",15,1,37,073C74D0A8C7FE14DFCCBF71DD0EEDDE"
"7E03C844317DE96C,109,male,MA,TN,PP,0,0,others,""€ 1,12"",31,0,71,345963C2564E24D67E5482FB5EDDE756"
"83AF1C3ECC37999B,109,female,FR,FR,PP,1,0,others,""€ 2394,62"",43,1,60,1FA633B0D1AD72AF6D192EBAAFD73E43"
"96ACDE0A829D6C4C,109,male,TN,TN,PP,1,1,others,""€ 102,15"",26,1,33,924ACF8B15CDD0DEF62633222B716FF6"
"9B82BC259C5D66EF,109,female,TN,TN,PP,0,0,others,""€ 266,64"",43,0,60,5977DB416AB5B0F29EE006AC8D584A95"
"A6A60BBC843BF3CA,109,female,TN,TN,PP,0,0,others,""€ 199,96"",35,0,60,31CA4BA1044E44B045ED13C2D7317C54"
"D380BD04F6CB9BB8,109,male,TN,TN,PP,0,1,others,""€ 96,07"",29,0,43,BD61CB0A53251A5B7BDB14F0E52AE558"
"D4DA21EDA048DD42,109,male,TN,TN,PP,1,0,others,""€ 20,51"",30,0,11,23635A4123FA4071DDE11402493E4E2A"
"DA74D6231B6AD94E,109,male,TN,TN,PP,0,1,others,""€ 36,69"",42,0,61,6F0C87FFE0509D3CA16145C490FA4F11"
"DD020261BD996D6E,109,male,TN,TN,PP,1,1,others,""€ 6,90"",24,1,32,FAF8517D68418F27F703D75D19C3A973"
"DF53D898328B8580,109,male,TN,TN,PP,0,1,others,""€ 900,00"",33,0,62,6F447BA93C8CC4CBE69045F5D51F1128"
"E050037BE148A6CA,109,female,TN,TN,PP,0,0,others,""€ 446,37"",43,0,20,7623861E892703DB51F981EAFAA634E3"
"EFB9D789B0EE1546,109,female,TN,TN,PP,1,0,others,""€ 131,60"",39,1,42,D97F9246B5FCEC0593AD8F1B50027615"
"F1A0A13CD6BC3993,109,male,TN,TN,PP,1,0,others,""€ 7,57"",35,0,78,A4707560C7C10EB9E6B739C0272B4AC2"
"F3E71DCA5D9F9F69,109,male,TN,TN,PP,1,0,others,""€ 364,88"",34,0,41,04DC0450578EA97F12EA1CE8017587D9"
"F7D60151BD299286,109,male,TN,TN,PP,1,0,others,""€ 8,94"",31,1,31,00BCF64D42298F4CA47FA135A0601387"
"F94DA50D8E64C901,109,female,TN,TN,PP,1,0,others,""€ 305,81"",36,0,1,EBBB0CB03F9262991AC79D289D8ADD5D"
"2FFED7A177067EE9,108,male,TN,TN,PP,1,0,others,""€ 87,93"",35,1,41,80A894236B6A8A88FE144E3C6ED4D6A9"
"3491AB6031E0F240,108,male,TN,TN,PP,1,0,others,""€ 1003,87"",31,1,60,2183C9A0A38B69DE484A8AAE525A6E36"
"38F2160874794FE7,108,male,TN,TN,PP,0,0,others,""€ 509,28"",28,0,108,1AAF282550F6CE71C421A9A5638AB942"
"3B72C6EB5F7A95D3,108,female,TN,TN,PP,0,1,others,""€ 28,81"",43,0,20,77C279B24C6DDEE6ED1EF27A7917533F"
"51DCAFF9D6DB2A5B,108,female,TN,TN,PP,0,1,others,""€ 703,12"",32,1,42,53F2B40BE9BA721A37CA70F1A672295D"
"6AE2A8418BD483E9,108,female,TN,TN,PP,0,1,others,""€ 163,02"",38,0,20,E5E07AB0805D18670D1EBFEA9C5224D1"
"6F27D1246AC6EEF1,108,male,FR,FR,PP,0,0,others,""€ 316,41"",43,1,60,A05896676F53A862FC5E93BEE0C0DAF7"
"730B71927677D729,108,female,DE,DE,PP,1,1,others,""€ 12,03"",14,1,108,5A0989B40BC9E7A569DC5BF4720597E6"
"754039354858585B,108,male,TN,TN,PP,1,0,others,""€ 198,85"",32,1,79,89F6C02457FC2E5EEFF0561278A2E1DE"
"88131346C6630FB7,108,female,TN,TN,PP,1,0,others,""€ 117,17"",36,0,60,BA5977DA8E78478A128836DA1D9C2861"
"8BB12C860641AFE5,108,male,FR,FR,PP,0,0,others,""€ 121,93"",43,1,60,CF32F4EE27BFF5B9255668933AB29BB8"
"A1127A03B89379EC,108,female,FR,FR,PP,0,1,others,""€ 181,47"",43,0,60,D931072DDD8D9D55B0ACEFB19E4CF35D"
"A528B6BE699F0091,108,female,TN,TN,PP,0,1,others,""€ 318,08"",31,1,4,C3173A287FD3DCA3234F49EAFE1DA1C5"
"A6FB7F9A9AA47226,108,female,TN,TN,PP,0,1,others,""€ 69,81"",28,1,25,EA0DE15D68EB8B71275318CD06645CBE"
"A9C654CD740DFC04,108,female,FR,FR,PP,1,1,others,""€ 100,00"",43,1,60,6359664E96AB451EAA6A801A0CC930CB"
"B57EC72F38C9596B,108,female,FR,FR,PP,1,0,others,""€ 1921,10"",43,1,20,6086E89CA85D3C7E43643B129362F4BA"
"C042AAF4436F1B03,108,male,TN,TN,PP,0,1,others,""€ 11,44"",18,0,61,1D96319D20B52D7D539FED60E0384B4A"
"C95F97EDE0785581,108,female,TN,TN,PP,0,0,others,""€ 12785,05"",33,0,68,682095899F3153E6DEF0B74D3431E1CE"
"D0CA6A47D91B8326,108,male,TN,TN,PP,0,1,others,""€ 276,01"",27,0,25,891DA8A28A7ABC3CCEA40560A205D502"
"D3029ACAA6C7A41B,108,male,FR,FR,PP,0,1,others,""€ 49,93"",17,1,17,573A7FE3B7351D59188C86A98555FBD2"
"D4EC2176BC76BA8D,108,female,TN,TN,PP,0,0,others,""€ 17,62"",40,0,1,B2B053FAD6F4D13B68095873535E90BF"
"E7EF000FA66E9850,108,female,TN,TN,PP,1,0,others,""€ 1468,41"",33,0,17,D09A28168E02723860F164733E5E7CD0"
"F21D478D9B47DD50,108,female,TN,TN,PP,0,1,others,""€ 156,76"",20,0,44,642EC1528122FC06AC0013830A20135C"
"F9FDC8622A230D33,108,male,TN,TN,PP,0,1,others,""€ 172,95"",13,0,101,9462DD6D5081E7F932E4CF84131F7AD9"
"FD4EBD34C6F6B25D,108,male,TN,TN,PP,0,0,MARIE,""€ 2163,06"",25,1,40,FB2AD10A5F22C415F655522684A67112"
"FFB3307292ECFA23,108,female,TN,TN,PP,0,0,others,""€ 1781,04"",16,1,116,73FF9FD1B55759B3430B12FCB41F07C5"
"02225FC50005269F,107,male,TN,TN,PP,0,1,others,""€ 50,10"",31,1,47,EAA7CCA949272B43D3307B9E263227AF"
"02FB18A3C6F97A29,107,male,TN,TN,PP,0,1,others,""€ 149,84"",10,1,21,57FBC4A858FCB49A8787A55E096FA295"
"1AE84E5F75FC60E4,107,male,FR,FR,PP,0,0,others,""€ 1555,50"",43,1,60,8A97FCEE218FC3F22CE7ED853A174584"
"1C68DFCA30053531,107,female,FR,TN,PP,0,1,others,""€ 1136,17"",33,0,71,0690453D57EC7B74C9830017050039B0"
"1D86B8665102C91C,107,female,TN,TN,PP,0,0,others,""€ 303,97"",34,0,21,1973CB58FF8ADAC9BB05C878C2BDCF56"
"3672F18A40C85D13,107,female,TN,TN,PP,0,0,others,""€ 13479,27"",24,1,23,481452B4EF4709596EA00435B1519641"
"379347E40728766C,107,female,TN,TN,PP,1,0,others,""€ 399,92"",37,0,40,85FB1FA9B85CA14CABC12198A30D0BD6"
"40A5115F225A6E1A,107,male,TN,TN,PP,1,1,others,""€ 293,20"",36,0,21,ABAABC20BA655B5B1D1624C73635EDA4"
"41EB2C857D55EC32,107,male,FR,TN,PP,0,0,others,""€ 5820,47"",41,0,20,AF9F333ED55A25D0EF91ED6184A79174"
"49B338ED3AA6083F,107,male,TN,TN,PP,0,1,others,""€ 4,76"",38,1,64,DA6EDCF0D7E7B8D5EECA5615553FEE77"
"50F5798DEF94FF2E,107,male,TN,TN,PP,0,0,others,""€ 11,17"",29,1,44,78B9E07ED7C2D48677AD339166973974"
"615D52B137172B3A,107,female,TN,TN,PP,1,1,others,""€ 136,79"",42,0,60,C4EB8744BE37D67D12A64AB4C90D4647"
"655EE527C368181A,107,male,TN,TN,PP,0,1,MARIE,""€ 12,32"",37,1,61,C467033C8053DE79087D1CF0746DEC6C"
"7681D4ECDBE20BBE,107,male,TN,TN,PP,0,0,others,""€ 60,66"",22,1,28,A02B3BB2FCEEAE574CADB1AF583ED511"
"87D161FA7EE0E606,107,male,TN,TN,PP,0,0,others,""€ 28,73"",13,1,78,5ACF8C12B32384113EA2594F42B71D11"
"8C5F814F912FE8C9,107,male,TN,TN,PP,1,1,others,""€ 24,59"",31,0,48,62BC9EE87C5E76279F260DE8DA447CC1"
"9E80646CA9BDAF9B,107,female,FR,FR,PP,1,1,others,""€ 1662,79"",38,0,107,A6E62A8B4E8AE5766889BDE848C70E87"
"A402603F809866FC,107,female,TN,TN,PP,1,1,others,""€ 594,10"",31,1,78,4AB2CD4723C438EC4B82FC45F4F3F7FC"
"B5F51987BB99C564,107,male,TN,TN,PP,1,1,MARIE,""€ 546,73"",43,0,41,138248AC56433CA1B77162BE07E838AE"
"BB844CABB60DD47D,107,female,FR,FR,PP,0,1,others,""€ 188,57"",40,1,60,60E1734454BBE2AC451CEF39F15BEAAA"
"BD036BFCCE293E5B,107,male,LY,LY,PP,0,1,others,""€ 0,00"",29,1,62,B1EDED184A45842FB6E4260170B10C21"
"CF0926AC4DE1C3A1,107,male,TN,TN,PP,1,0,MARIE,""€ 1000,00"",43,1,40,165E0811BCBC59072475607CD00DCA9E"
"D69F8DC60F3976C1,107,male,FR,FR,PP,0,0,others,""€ 195,00"",43,0,60,7698AF7DCE09F9807292A39BCAC6B743"
"FA7995EE105F1D27,107,female,TN,TN,PP,0,1,MARIE,""€ 681,80"",35,0,46,FC57EF851EFF7D9AEC74EDCE13E5CD27"
"0DB5E3C2EE6A8125,106,male,TN,TN,PP,0,0,others,""€ 9,36"",31,1,73,32C773A71001FE60B1D389522A39D8CA"
"0E9ED7E6924CD578,106,male,NZ,TN,PP,0,1,others,""€ 56,50"",46,1,71,E681FF44A7FCB5639F9807F9C5A8D415"
"157F40B96FB0C647,106,male,TN,TN,PP,1,1,others,""€ 26,44"",40,1,42,D9894854C48B5DD3FD063491ED5454BB"
"24949FC7A25166C8,106,male,TN,TN,PP,0,0,others,""€ 3720,69"",16,1,56,9EF54E184A4F77284F1C69E73B3B39EB"
"2D200241A133501B,106,male,TN,TN,PP,1,1,others,""€ 18,71"",38,1,23,A9F30D7549FBB07AFB6FF95BA43B02B4"
"2E7B33B32E411322,106,male,TN,TN,PP,0,1,others,""€ 268,08"",33,1,78,87D6FDCD163E06AE772CFEA6A608C16E"
"352AA422E1D03BD3,106,male,TN,TN,PP,0,0,others,""€ 52,46"",30,0,47,854EB331CC7E9D194FEEDF68BDD54EEC"
"3DBE0AD9E3C3C966,106,female,TN,TN,PP,0,1,others,""€ 10,33"",14,1,37,CC8DBF283C4D0AA28720BB291B6FAADB"
"42291FF09BB238F7,106,male,TN,TN,PP,1,0,others,""€ 940,15"",24,0,24,526BC4A15E77A1E7AE85C72E6D4453DE"
"4A4913D689053E61,106,male,TN,TN,PP,1,1,others,""€ 39,12"",30,1,40,3F65EF4E27BAF7B11F2777F7F1B7548D"
"4F95BF861E658306,106,male,TN,TN,PP,0,1,others,""€ 57,69"",23,0,28,DC3ABDDA63D6BC639AEDCF4709719DAB"
"52A20F299268E369,106,female,TN,TN,PP,1,0,MARIE,""€ 1964,59"",32,1,57,2C7DABC01A3F89B6BF9EB1453DD93F21"
"67605BBF794766BB,106,male,TN,TN,PP,1,0,others,""€ 2622,79"",30,0,40,1973EE738AE16D429387FBAD7C35D093"
"7B00A78A6902BE7A,106,female,TN,TN,PP,1,1,others,""€ 5,94"",37,1,23,12BEFCA6B0767FD12FAEC0550F242251"
"7D53FE245CF94493,106,male,TN,TN,PP,1,0,others,""€ 35,47"",26,0,299,FC469136A0B988F40DB48125080AEEED"
"9F467CD16687BA94,106,female,TN,TN,PP,1,0,MARIE,""€ 2964,66"",19,0,44,1B31DD99665FC5A5C5579112C67FAB5A"
"A492E4901A9C9468,106,male,TN,TN,PP,0,0,MARIE,""€ 707,82"",29,0,46,E2D2F575FC8C998315CB273AFA75E515"
"AF2B41F3B1EE9D7B,106,male,TN,TN,PP,1,0,others,""€ 108,99"",29,0,4,C3173A287FD3DCA3AE82F7A2DE7DDA19"
"B71F51B567AECC9D,106,male,TN,TN,PP,0,0,others,""€ 101,76"",19,0,72,1873DDF1E15F5CC8A79860B47086C5C8"
"B75BF4717D282B54,106,male,TN,TN,PP,1,1,others,""€ 60,33"",29,0,4,43757B5859B37F11ADA0636280CCED27"
"C0FDAEBE81A9FCDC,106,male,FR,FR,PP,0,1,others,""€ 80,00"",43,1,60,B4C8E629D078EF001626E748C84AF42F"
"C1571B7B20970F64,106,male,FR,FR,PP,0,0,others,""€ 9507,40"",11,0,17,4883B4FBB5B08D36E7AA2C5436A5F234"
"C1E35A490B7007E0,106,male,TN,TN,PP,1,1,others,""€ 439,88"",43,1,60,9C3CEBF4126A2EDB594FE12EFA16A414"
"C564D5042585BCC7,106,male,TN,TN,PP,1,0,others,""€ 913,72"",20,0,25,C2A238813D2797964547083DE7544B91"
"DA8882F48F534568,106,female,TN,TN,PP,0,0,others,""€ 400,39"",25,0,25,F81E061FE38429B386674DEBB0CA912D"
"DDFDC45B1BBD0749,106,female,TN,TN,PP,1,1,others,""€ 506,29"",31,1,78,2222968433800E56BFFA6D5DA735CB2A"
"00A597B9C63425EB,105,male,TN,TN,PP,1,0,others,""€ 37,07"",34,0,45,CA2C59C02371B297DFE8379DAA288964"
"07FD26A45A3DA56A,105,male,TN,TN,PP,0,1,others,""€ 3127,83"",39,0,40,79FC6E28C98DE9CC29A4783F2DB254E9"
"0D35F43E0612A5C1,105,male,TN,TN,PP,1,0,others,""€ 21,85"",24,0,18,B4A7826AEF7EF0F65C19A1683E24D4F4"
"18C05E170592D551,105,female,TN,TN,PP,1,1,others,""€ 5,40"",31,0,50,8DF00BCD9B1220EAF7E0213F1D4888F7"
"28E4CA764742935F,105,female,TN,TN,PP,1,0,others,""€ 772,06"",24,0,29,12BE457CD1EEA8E64FEA5979A83C627E"
"2E02FF63B6938929,105,male,TN,TN,PP,0,1,others,""€ 33,19"",32,0,299,FE04598019E652B5CE53544F9CBEB27F"
"35C71B10454E7A46,105,male,TN,TN,PP,1,0,others,""€ 1937,09"",40,1,60,EE521B6F1D8363EACBB7D5C9E0034C7C"
"3A8B214EE6C6FF86,105,male,TN,TN,PP,0,1,others,""€ 2357,62"",40,1,61,DC2C4FCEF1B56FF89A133E91F9F0AFB1"
"520D4DDA8A4E6319,105,male,TN,TN,PP,0,0,others,""€ 0,29"",43,1,60,26FB602002668C2702AC9996B3B13B51"
"601DA466CCD1B3DF,105,male,TN,TN,PP,0,0,others,""€ 9,38"",23,0,41,79835C7BF5B67946ACC035CF17516DA1"
"6055F9F3758CFCA5,105,female,TN,TN,PP,1,0,others,""€ 1,56"",40,1,1,EBBB0CB03F9262993745D2CB132513AB"
"7151E9781C66AB5C,105,female,TN,TN,PP,0,1,others,""€ 446,72"",42,0,108,1D52FC437B5E3AB71AA2B11CA75A2C50"
"87D0C1F6994EAD63,105,male,TN,TN,PP,0,1,others,""€ 468,06"",43,0,21,6B88885AE51D4184013C25EBEE07052C"
"8A307548159C6A56,105,male,TN,TN,PP,0,1,others,""€ 124,46"",38,0,21,09860AD75469C79ED4F6D79FC8B50C8E"
"8FD091EC1D761B1A,105,female,FR,FR,PP,0,0,others,""€ 353,23"",38,0,60,80D5E15837F1A65ABC2F11B4995E4805"
"94414521D190DDB4,105,female,TN,TN,PP,1,0,others,""€ 7,88"",31,0,299,9BF06A90BCEC5C03D90E5318D462B334"
"9F056317CE1CDFDE,105,female,TN,TN,PP,0,0,others,""€ 316,70"",29,0,37,85F1F412A79B563E886D4CAC23857C2B"
"A700730F05A9CB83,105,male,TN,TN,PP,1,0,others,""€ 25,99"",40,1,43,79E5987AD5D7C51D85B792F3409A30B8"
"D1616BCBB8156ABE,105,female,TN,TN,PP,1,1,others,""€ 27,90"",18,1,18,65719A024B450FE7F2C390FB525B95A6"
"D5A46B0C6B44EB9C,105,female,TN,TN,PP,1,0,others,""€ 639,64"",16,1,73,66E52C91A45BF8D9A5B8079AEC36200E"
"E28590C9AD12BD8D,105,male,TN,TN,PP,0,1,others,""€ 105,62"",24,0,43,AA5531A5DA1B39DDB728892B1A4F1403"
"ED8F2980ABE2EFA2,105,male,TN,TN,PP,0,0,others,""€ 19,96"",26,0,36,EBA9E0146E85A305FD95A7A394A3716E"
"05AEBFD37FCC770A,104,female,FR,FR,PP,1,1,others,""€ 179,97"",43,0,63,7579BF962647748AA117B8A034FED24D"
"0AD7C020A1CC394F,104,female,TN,TN,PP,0,0,others,""€ 43,18"",36,1,68,13051BE78EC05664B5EAA914A4F78599"
"148FE0D477E5AA30,104,female,TN,TN,PP,1,0,others,""€ 28,44"",39,1,1,C4BC14684EAF3B33CBB8395940792FFD"
"154547F9CA874DF9,104,female,TN,TN,PP,1,0,MARIE,""€ 4654,67"",43,0,61,79B74AF678A6ED751E9A1A7D3D688A0D"
"1CBBE352AE4D4909,104,male,TN,TN,PP,1,1,others,""€ 10965,81"",29,1,37,D7E0D0C41DF5968BC75D6AA499AFF0CC"
"1FD3C32A2AC64F39,104,female,FR,FR,PP,0,1,others,""€ 3700,00"",18,1,17,85D0C46D1899495344244E52CE3D571E"
"2C9213FBB7209AD0,104,male,FR,TN,PP,1,1,others,""€ 9071,92"",20,0,116,B42594C7D61E85543A84C2938FBE4ECA"
"2E1A4B75D384B7ED,104,female,FR,TN,PP,1,0,others,""€ 47,62"",19,1,67,9A8B4E7B3EDE3532B2F71ED0B60634FB"
"369C5B1764D1FA63,104,male,TN,TN,PP,1,0,others,""€ 553,88"",21,0,59,88EC4FB0AB161A93D772DE173B93F522"
"38434762975E58FA,104,female,TN,TN,PP,1,1,others,""€ 2628,34"",43,0,60,36624F76828EF0F0266AEB48ACA4D569"
"3D02211310DC1D99,104,male,TN,TN,PP,0,1,others,""€ 36,01"",26,1,61,5E06822721B322E8C931816A8A6CDCEF"
"3F0BD6E4EBD4CC88,104,male,TN,TN,PP,0,0,others,""€ 1119,00"",41,0,40,3E3CF6A2935465C0C37601DBAC5C219E"
"3F749A9EBF7DC6DB,104,female,TN,TN,PP,0,1,others,""€ 76,86"",40,0,42,F2CEBF33A8D72496618A51EB1D706254"
"48EAB6451D009DB1,104,female,TN,TN,PP,1,1,MARIE,""€ 19090,39"",29,1,44,7D6D2A9BCD8308CD142ED7F491A8566B"
"5BD988A9D6F2D6EF,104,female,TN,TN,PP,0,0,others,""€ 1268,22"",43,1,40,C4A470D84EA5B849DB497DC879640F44"
"602F2B40CA5B609C,104,male,FR,FR,PP,1,1,others,""€ 279,67"",22,1,20,C4BDF17B4939B153142A13F995BE604D"
"6FA08D0072668F5F,104,female,TN,TN,PP,1,0,others,""€ 269,13"",38,0,60,9D4E51CC0D10B78BC322D41310F806FD"
"753AB7460C9DDDCD,104,female,IT,IT,PP,0,0,others,""€ 249,22"",38,0,60,5923BDD62AD13A23B04EAA57385318B6"
"7A17ABD9F449AC1C,104,female,TN,TN,PP,1,0,others,""€ 3715,70"",40,1,20,F0A1CC78A0D22F5B78366676ADCB98E9"
"7C1B833F1F1E3382,104,female,TN,TN,PP,0,1,others,""€ 41,62"",24,1,299,3D6E7317B61B480DA49E7C9DD916183F"
"8F477A676BA2B02E,104,male,TN,TN,PP,0,0,others,""€ 107,16"",35,1,42,2FBD5300FAEEBC4397FBE70086A3B36B"
"908E98F1229FEC83,104,female,GB,TN,PP,1,1,others,""€ 2500,00"",24,1,65,ECBFD0A77D7806DBF001FD1D762D48F1"
"989D8B4A6FE517E8,104,male,TN,TN,PP,1,1,MARIE,""€ 6204,29"",32,0,44,4C464240107535F0A6CCE0F43835482A"
"A4E2047A0C4080BD,104,female,TN,TN,PP,0,0,MARIE,""€ 194,75"",33,1,66,1C5BE5000893A8165F6D585B3A2365B5"
"B34513FA3898938A,104,female,TN,TN,PP,0,1,others,""€ 5,09"",20,0,75,7E48B0EB933199EFA8B6C4D2209AD720"
"B79D716818C245F4,104,male,TN,TN,PP,0,0,MARIE,""€ 456,43"",32,0,42,9DFD033F275B1364A7018F17B9A51A21"
"B7DE351B34BF3726,104,female,TN,TN,PP,1,0,others,""€ 274,74"",15,0,17,7FF5AEDBC11C38835DA54DE5BA6A6EE2"
"C25168CABB0B4FF2,104,female,TN,TN,PP,0,1,others,""€ 11915,36"",18,1,19,D976F59EFB876FD417C5086F2616A567"
"C749961FBEAEC291,104,female,FR,FR,PP,0,1,others,""€ 143,07"",39,1,60,D1BFF89AEF55C69688D92CAED44B7E2A"
"D3D27EE3D708E866,104,female,TN,TN,PP,1,1,others,""€ 1211,88"",34,1,72,E40681DA9602F2F4DD10BAF3B67A7BF0"
"E356CCFDFE1774EC,104,female,TN,TN,PP,0,0,others,""€ 235,09"",33,0,42,FF3643186210D4D64C424102AB92EFC3"
"E8765943C3E1E472,104,female,GB,GB,PP,0,1,others,""€ 883,48"",43,0,60,69D5751FFA3165506BECB43900D59B27"
"E90CCD2DC3CF5CE2,104,male,TN,TN,PP,0,0,others,""€ 18,89"",27,0,37,C0F9EAE1AA3E7F5E2CF77AE5D55366B3"
"EBDF5F2214A20B7F,104,female,TN,TN,PP,1,0,others,""€ 72,64"",29,1,43,08046B02B82F3D647126C80178AE7C3C"
"02FAA3A4AACD7F67,103,female,TN,TN,PP,0,1,others,""€ 40,49"",40,1,42,F76702B4CA517C512C90D07366182EAA"
"0474497C202553BF,103,male,TN,TN,PP,0,1,MARIE,""€ 725,39"",24,1,40,CB7193AE0525D8276E6BCBFC5E99B192"
"0738B1A1DED5B7FE,103,male,TN,TN,PP,0,0,others,""€ 9,45"",17,1,42,42EBD7602E243D6D0309F599313B7C30"
"08646BCDD288D442,103,male,TN,TN,PP,0,0,others,""€ 5727,98"",12,0,24,DF77A49E8428878EA291CE724587F8D0"
"15805D47DF1BA478,103,female,TN,TN,PP,0,1,others,""€ 17,33"",21,1,77,990FF229BA8404C37710414F92BC5005"
"250D0FC109086F7E,103,male,TN,TN,PP,0,1,others,""€ 10943,53"",36,0,20,CFA76B351AC108DE3F5CFF007E04EA1D"
"3257B3ED235E385E,103,female,TN,TN,PP,1,1,others,""€ 155,07"",32,0,57,2C7DABC01A3F89B639E4550B73DDB06A"
"40FFD9DAD9BC8BD8,103,male,TN,TN,PP,0,1,others,""€ 20,66"",14,0,76,FE1C4D24EE13306F662F1D7664F68CC8"
"4F366D5E1E01173C,103,male,TN,TN,PP,0,0,others,""€ 11,78"",33,1,46,6DD2842ADAE0025F33EE34C09A1C6324"
"4FC78041CE51BECC,103,female,TN,TN,PP,0,1,others,""€ 15764,22"",34,0,43,28C214AEBDE47203D309045E98E2C721"
"5090D37842526ED1,103,male,TN,TN,PP,0,0,others,""€ 864,64"",42,1,61,2A2052FA8FD8C94E6ECFF85DEFE882E3"
"51B7E3D8B272BE68,103,male,TN,TN,PP,1,0,others,""€ 164,60"",30,0,41,C31AF3963F2ABD0FCDD112EB8C8FDB5D"
"596EA4F62BBD0E6A,103,female,TN,TN,PP,0,1,others,""€ 51,37"",29,1,1,D06F0335755693081594A87DCCCBC0A0"
"697C7DB865D06B03,103,female,TN,TN,PP,0,0,others,""€ 5,55"",42,1,20,7623861E892703DB3C169CEC0AE816E0"
